Total Accesses:,7086622
Frames,Missees,Miss Rate
895,3842323,0.542194
896,3842307,0.542192
897,3842295,0.542190
898,3842276,0.542187
899,3842265,0.542186
900,3842248,0.542183
901,3842229,0.542181
902,3842215,0.542179
903,3842202,0.542177
904,3842185,0.542174
905,3842166,0.542172
906,3842148,0.542169
907,3842132,0.542167
908,3842115,0.542165
909,3842097,0.542162
910,3842077,0.542159
911,3842064,0.542157
912,3842050,0.542155
913,3842032,0.542153
914,3842016,0.542151
915,3841998,0.542148
916,3841980,0.542145
917,3841960,0.542143
918,3841942,0.542140
919,3841928,0.542138
920,3841915,0.542136
921,3841901,0.542134
922,3841880,0.542131
923,3841864,0.542129
924,3841855,0.542128
925,3841836,0.542125
926,3841825,0.542124
927,3841806,0.542121
928,3841792,0.542119
929,3841774,0.542116
930,3841762,0.542115
931,3841748,0.542113
932,3841735,0.542111
933,3841717,0.542108
934,3841708,0.542107
935,3841694,0.542105
936,3841677,0.542103
937,3841659,0.542100
938,3841642,0.542098
939,3841630,0.542096
940,3841610,0.542093
941,3841590,0.542090
942,3841572,0.542088
943,3841550,0.542085
944,3841537,0.542083
945,3841524,0.542081
946,3841513,0.542080
947,3841491,0.542076
948,3841474,0.542074
949,3841456,0.542072
950,3841440,0.542069
951,3841427,0.542067
952,3841410,0.542065
953,3841388,0.542062
954,3841376,0.542060
955,3841359,0.542058
956,3841344,0.542056
957,3841335,0.542054
958,3841316,0.542052
959,3841302,0.542050
960,3841292,0.542048
961,3841276,0.542046
962,3841264,0.542044
963,3841243,0.542041
964,3841225,0.542039
965,3841213,0.542037
966,3841203,0.542036
967,3841188,0.542034
968,3841175,0.542032
969,3841165,0.542030
970,3841153,0.542029
971,3841144,0.542027
972,3841128,0.542025
973,3841116,0.542024
974,3841109,0.542023
975,3841103,0.542022
976,3841092,0.542020
977,3841071,0.542017
978,3841059,0.542016
979,3841047,0.542014
980,3841037,0.542012
981,3841013,0.542009
982,3841001,0.542007
983,3840985,0.542005
984,3840974,0.542004
985,3840958,0.542001
986,3840951,0.542000
987,3840941,0.541999
988,3840929,0.541997
989,3840919,0.541996
990,3840915,0.541995
991,3840903,0.541993
992,3840883,0.541991
993,3840868,0.541989
994,3840856,0.541987
995,3840848,0.541986
996,3840839,0.541984
997,3840826,0.541983
998,3840817,0.541981
999,3840811,0.541981
1000,3840805,0.541980
1001,3840792,0.541978
1002,3840788,0.541977
1003,3840785,0.541977
1004,3840774,0.541975
1005,3840759,0.541973
1006,3840744,0.541971
1007,3840738,0.541970
1008,3840728,0.541969
